"No.","Time","Source","Destination","Protocol","Length","Info"
"15328","4653.667825","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa4a9, seq=0/0, ttl=64 (reply in 15329)"
"15329","4653.668579","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa4a9, seq=0/0, ttl=255 (request in 15328)"
"15330","4654.648511","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0x99a9, seq=1/256, ttl=64 (reply in 15331)"
"15331","4654.649389","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0x99a9, seq=1/256, ttl=255 (request in 15330)"
"15332","4654.658129","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa0a9, seq=1/256, ttl=64 (reply in 15333)"
"15333","4654.659134","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa0a9, seq=1/256, ttl=255 (request in 15332)"
"15334","4654.663001","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xa2a9, seq=1/256, ttl=64 (reply in 15335)"
"15335","4654.663880","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa2a9, seq=1/256, ttl=255 (request in 15334)"
"15336","4654.668873","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa4a9, seq=1/256, ttl=64 (reply in 15337)"
"15337","4654.669756","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa4a9, seq=1/256, ttl=255 (request in 15336)"
"15338","4655.651307","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0x99a9, seq=2/512, ttl=64 (reply in 15339)"
"15339","4655.652310","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0x99a9, seq=2/512, ttl=255 (request in 15338)"
"15340","4655.660051","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa0a9, seq=2/512, ttl=64 (reply in 15341)"
"15341","4655.661055","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa0a9, seq=2/512, ttl=255 (request in 15340)"
"15342","4655.663924","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xa2a9, seq=2/512, ttl=64 (reply in 15343)"
"15343","4655.664803","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa2a9, seq=2/512, ttl=255 (request in 15342)"
"15344","4655.669795","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa4a9, seq=2/512, ttl=64 (reply in 15345)"
"15345","4655.670675","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa4a9, seq=2/512, ttl=255 (request in 15344)"
"15346","4656.436355","10.1.80.5","10.1.60.5","DNS","72","Standard query 0x43e4 SOA usma.bluenet"
"15347","4656.438732","10.1.60.5","10.1.80.5","DNS","118","Standard query response 0x43e4 SOA usma.bluenet SOA ns1.usma.bluenet"
"15348","4656.470084","10.1.80.5","10.1.60.5","TCP","62","1538  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"15349","4656.471088","10.1.60.5","10.1.80.5","TCP","60","53  >  1538 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15350","4656.653229","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0x99a9, seq=3/768, ttl=64 (reply in 15351)"
"15351","4656.654107","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0x99a9, seq=3/768, ttl=255 (request in 15350)"
"15352","4656.661973","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa0a9, seq=3/768, ttl=64 (reply in 15353)"
"15353","4656.662978","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa0a9, seq=3/768, ttl=255 (request in 15352)"
"15354","4656.664971","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xa2a9, seq=3/768, ttl=64 (reply in 15355)"
"15355","4656.665725","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa2a9, seq=3/768, ttl=255 (request in 15354)"
"15356","4656.670843","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa4a9, seq=3/768, ttl=64 (reply in 15357)"
"15357","4656.671722","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa4a9, seq=3/768, ttl=255 (request in 15356)"
"15358","4656.921824","10.1.80.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 1538  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"15359","4656.922828","10.1.60.5","10.1.80.5","TCP","60","53  >  1538 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15360","4657.468884","10.1.80.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 1538  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"15361","4657.469887","10.1.60.5","10.1.80.5","TCP","60","53  >  1538 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15362","4657.655155","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0x99a9, seq=4/1024, ttl=64 (reply in 15363)"
"15363","4657.656155","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0x99a9, seq=4/1024, ttl=255 (request in 15362)"
"15364","4657.664020","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa0a9, seq=4/1024, ttl=64 (reply in 15365)"
"15365","4657.664899","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa0a9, seq=4/1024, ttl=255 (request in 15364)"
"15366","4657.665144","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xa2a9, seq=4/1024, ttl=64 (reply in 15367)"
"15367","4657.666024","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa2a9, seq=4/1024, ttl=255 (request in 15366)"
"15368","4657.672765","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa4a9, seq=4/1024, ttl=64 (reply in 15369)"
"15369","4657.673645","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa4a9, seq=4/1024, ttl=255 (request in 15368)"
"15370","4668.816471","10.1.60.25","10.1.10.5","NTP","90","NTP Version 4, client"
"15371","4668.842324","10.1.10.5","10.1.60.25","NTP","90","NTP Version 3, server"
"15372","4669.413250","Vmware_95:9c:a0","Broadcast","ARP","60","Who has 10.1.60.1? Tell 10.1.60.253"
"15373","4673.671545","10.1.20.3","10.1.60.25","TCP","74","[TCP Retransmission] 25  >  60045 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1360 SACK_PERM=1 TSval=11695265 TSecr=34288188 WS=128"
"15374","4686.761497","169.254.119.4","169.254.255.255","BROWSER","243","Local Master Announcement ITOC-YK87G3BM4D, Workstation, Server, NT Workstation, NT Server, Master Browser, DFS server"
"15375","4689.769381","10.1.10.5","10.1.60.5","DNS","80","Standard query 0x6ec8 SOA 60.1.10.in-addr.arpa"
"15376","4689.771759","10.1.60.5","10.1.10.5","DNS","134","Standard query response 0x6ec8 SOA 60.1.10.in-addr.arpa SOA usma.bluenet"
"15377","4689.797240","10.1.10.5","10.1.60.5","TCP","62","4378  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"15378","4689.798119","10.1.60.5","10.1.10.5","TCP","60","53  >  4378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15379","4690.267219","10.1.10.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 4378  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"15380","4690.268097","10.1.60.5","10.1.10.5","TCP","60","53  >  4378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15381","4690.703475","10.1.10.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 4378  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"15382","4690.704474","10.1.60.5","10.1.10.5","TCP","60","53  >  4378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15383","4691.279641","Cisco_8d:d3:98","CDP/VTP/DTP/PAgP/UDLD","CDP","376","Device ID: Switch  Port ID: GigabitEthernet0/24  "
"15384","4697.661331","10.1.60.203","10.1.60.73","TCP","74","56101  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=301710458 TSecr=0"
"15385","4697.661579","10.1.60.203","10.1.60.187","TCP","74","52260  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=301710459 TSecr=0"
"15386","4697.662334","10.1.60.73","10.1.60.203","TCP","74","5222  >  56101 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=1741974181 TSecr=301710458"
"15387","4697.662583","10.1.60.187","10.1.60.203","TCP","74","80  >  52260 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=49289767 TSecr=301710459 WS=64"
"15388","4697.662954","10.1.60.203","10.1.60.73","TCP","66","56101  >  5222 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=301710460 TSecr=1741974181"
"15389","4697.662957","10.1.60.203","10.1.60.187","TCP","66","52260  >  80 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=301710460 TSecr=49289767"
"15390","4697.663078","10.1.60.203","10.1.60.73","XMPP/XML","162","STREAM > host "
"15391","4697.663327","10.1.60.203","10.1.60.187","HTTP","181","GET / HTTP/1.0 "
"15392","4697.663583","10.1.60.73","10.1.60.203","TCP","66","[TCP Window Update] 5222  >  56101 [ACK] Seq=1 Ack=1 Win=72400 Len=0 TSval=1741974182 TSecr=301710460"
"15393","4697.664082","10.1.60.187","10.1.60.203","TCP","66","80  >  52260 [ACK] Seq=1 Ack=116 Win=5824 Len=0 TSval=49289769 TSecr=301710460"
"15394","4697.665207","10.1.60.187","10.1.60.203","HTTP","472","HTTP/1.1 302 Found  (text/html)"
"15395","4697.665211","10.1.60.187","10.1.60.203","TCP","66","80  >  52260 [FIN, ACK] Seq=407 Ack=116 Win=5824 Len=0 TSval=49289769 TSecr=301710460"
"15396","4697.665701","10.1.60.203","10.1.60.187","TCP","66","52260  >  80 [ACK] Seq=116 Ack=408 Win=66200 Len=0 TSval=301710463 TSecr=49289769"
"15397","4697.666451","10.1.60.203","10.1.60.187","TCP","66","52260  >  80 [FIN, ACK] Seq=116 Ack=408 Win=66608 Len=0 TSval=301710464 TSecr=49289769"
"15398","4697.667081","10.1.60.187","10.1.60.203","TCP","66","80  >  52260 [ACK] Seq=408 Ack=117 Win=5824 Len=0 TSval=49289772 TSecr=301710464"
"15399","4697.667705","10.1.60.73","10.1.60.203","XMPP/XML","244","STREAM < jabber.usma.bluenet "
"15400","4697.668450","10.1.60.203","10.1.60.73","XMPP/XML","83","STREAM END"
"15401","4697.668574","10.1.60.203","10.1.60.73","TCP","66","56101  >  5222 [FIN, ACK] Seq=114 Ack=179 Win=66608 Len=0 TSval=301710466 TSecr=1741974186"
"15402","4697.669205","10.1.60.73","10.1.60.203","TCP","66","5222  >  56101 [ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=1741974188 TSecr=301710466"
"15403","4697.669579","10.1.60.73","10.1.60.203","TCP","66","5222  >  56101 [FIN, ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=1741974189 TSecr=301710466"
"15404","4697.669824","10.1.60.203","10.1.60.73","TCP","66","56101  >  5222 [ACK] Seq=115 Ack=180 Win=66600 Len=0 TSval=301710467 TSecr=1741974189"
"15405","4697.675946","10.1.60.203","10.1.60.25","TCP","74","63193  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=301710473 TSecr=0"
"15406","4697.676700","10.1.60.25","10.1.60.203","TCP","74","25  >  63193 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=3298291949 TSecr=301710473"
"15407","4697.677445","10.1.60.203","10.1.60.25","TCP","66","63193  >  25 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=301710475 TSecr=3298291949"
"15408","4697.680074","10.1.60.25","10.1.60.203","SMTP","89","S: 220 smtp.usma.bluenet"
"15409","4697.680818","10.1.60.203","10.1.60.25","SMTP","98","C: HELO footballbat2.usma.bluenet"
"15410","4697.681573","10.1.60.25","10.1.60.203","SMTP","89","S: 250 smtp.usma.bluenet"
"15411","4697.682067","10.1.60.203","10.1.60.25","SMTP","72","C: QUIT"
"15412","4697.682697","10.1.60.25","10.1.60.203","SMTP","81","S: 221 2.0.0 Bye"
"15413","4697.682947","10.1.60.25","10.1.60.203","TCP","66","25  >  63193 [FIN, ACK] Seq=62 Ack=39 Win=66608 Len=0 TSval=3298291950 TSecr=301710479"
"15414","4697.683441","10.1.60.203","10.1.60.25","TCP","66","63193  >  25 [ACK] Seq=39 Ack=63 Win=66592 Len=0 TSval=301710481 TSecr=3298291950"
"15415","4697.684566","10.1.60.203","10.1.60.25","TCP","66","63193  >  25 [FIN, ACK] Seq=39 Ack=63 Win=66608 Len=0 TSval=301710482 TSecr=3298291950"
"15416","4697.685071","10.1.60.25","10.1.60.203","TCP","66","25  >  63193 [ACK] Seq=63 Ack=40 Win=66600 Len=0 TSval=3298291950 TSecr=301710482"
"15417","4697.698559","10.1.60.203","10.1.60.187","TCP","74","56332  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=301710496 TSecr=0"
"15418","4697.699438","10.1.60.187","10.1.60.203","TCP","74","443  >  56332 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=49289804 TSecr=301710496 WS=64"
"15419","4697.699807","10.1.60.203","10.1.60.187","TCP","66","56332  >  443 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=301710497 TSecr=49289804"
"15420","4697.703680","10.1.60.203","10.1.60.187","SSLv2","202","Client Hello"
"15421","4697.704434","10.1.60.187","10.1.60.203","TCP","66","443  >  56332 [ACK] Seq=1 Ack=137 Win=6912 Len=0 TSval=49289809 TSecr=301710501"
"15422","4697.712425","10.1.60.203","10.1.60.5","DNS","79","Standard query 0x3747 A jabber.usma.bluenet"
"15423","4697.715429","10.1.60.187","10.1.60.203","TLSv1","1514","Server Hello, Certificate"
"15424","4697.715553","10.1.60.187","10.1.60.203","TLSv1","163","Server Key Exchange, Server Hello Done"
"15425","4697.715678","10.1.60.5","10.1.60.203","DNS","95","Standard query response 0x3747 A jabber.usma.bluenet A 10.1.60.73"
"15426","4697.716172","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xcba9, seq=0/0, ttl=64 (reply in 15428)"
"15427","4697.716422","10.1.60.203","10.1.60.187","TCP","66","56332  >  443 [ACK] Seq=137 Ack=1546 Win=65056 Len=0 TSval=301710514 TSecr=49289818"
"15428","4697.717177","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcba9, seq=0/0, ttl=255 (request in 15426)"
"15429","4697.729915","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xd0a9, seq=0/0, ttl=64 (reply in 15430)"
"15430","4697.730794","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd0a9, seq=0/0, ttl=255 (request in 15429)"
"15431","4697.732788","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xcda9, seq=0/0, ttl=64 (reply in 15432)"
"15432","4697.733668","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcda9, seq=0/0, ttl=255 (request in 15431)"
"15433","4697.738410","10.1.60.203","10.1.60.187","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"15434","4697.742657","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xd1a9, seq=0/0, ttl=64 (reply in 15435)"
"15435","4697.743412","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd1a9, seq=0/0, ttl=255 (request in 15434)"
"15436","4697.745411","10.1.60.187","10.1.60.203","TLSv1","125","Change Cipher Spec, Encrypted Handshake Message"
"15437","4697.746155","10.1.60.203","10.1.60.187","TLSv1","252","Application Data, Application Data"
"15438","4697.750408","10.1.60.187","10.1.60.203","TLSv1","1514","Application Data, Application Data"
"15439","4697.750907","10.1.60.187","10.1.60.203","TLSv1","611","Application Data, Application Data, Application Data"
"15440","4697.751032","10.1.60.187","10.1.60.203","TLSv1","103","Encrypted Alert"
"15441","4697.751157","10.1.60.187","10.1.60.203","TCP","66","443  >  56332 [FIN, ACK] Seq=3635 Ack=521 Win=9024 Len=0 TSval=49289853 TSecr=301710543"
"15442","4697.751277","10.1.60.203","10.1.60.187","TCP","66","56332  >  443 [ACK] Seq=521 Ack=3598 Win=66056 Len=0 TSval=301710548 TSecr=49289853"
"15443","4697.751402","10.1.60.203","10.1.60.187","TCP","66","56332  >  443 [ACK] Seq=521 Ack=3636 Win=66528 Len=0 TSval=301710548 TSecr=49289853"
"15444","4697.751527","10.1.60.203","10.1.60.187","TLSv1","103","Encrypted Alert"
"15445","4697.751530","10.1.60.203","10.1.60.187","TCP","66","56332  >  443 [FIN, ACK] Seq=558 Ack=3636 Win=66608 Len=0 TSval=301710549 TSecr=49289853"
"15446","4697.752282","10.1.60.187","10.1.60.203","TCP","66","443  >  56332 [ACK] Seq=3636 Ack=559 Win=9024 Len=0 TSval=49289857 TSecr=301710549"
"15447","4698.718596","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xcba9, seq=1/256, ttl=64 (reply in 15448)"
"15448","4698.719474","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcba9, seq=1/256, ttl=255 (request in 15447)"
"15449","4698.730338","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xd0a9, seq=1/256, ttl=64 (reply in 15450)"
"15450","4698.731092","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd0a9, seq=1/256, ttl=255 (request in 15449)"
"15451","4698.734211","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xcda9, seq=1/256, ttl=64 (reply in 15452)"
"15452","4698.735090","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcda9, seq=1/256, ttl=255 (request in 15451)"
"15453","4698.744954","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xd1a9, seq=1/256, ttl=64 (reply in 15454)"
"15454","4698.745959","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd1a9, seq=1/256, ttl=255 (request in 15453)"
"15455","4699.721518","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xcba9, seq=2/512, ttl=64 (reply in 15456)"
"15456","4699.722521","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcba9, seq=2/512, ttl=255 (request in 15455)"
"15457","4699.731261","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xd0a9, seq=2/512, ttl=64 (reply in 15458)"
"15458","4699.732015","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd0a9, seq=2/512, ttl=255 (request in 15457)"
"15459","4699.736012","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xcda9, seq=2/512, ttl=64 (reply in 15460)"
"15460","4699.736888","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcda9, seq=2/512, ttl=255 (request in 15459)"
"15461","4699.746877","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xd1a9, seq=2/512, ttl=64 (reply in 15462)"
"15462","4699.747631","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd1a9, seq=2/512, ttl=255 (request in 15461)"
"15463","4700.724439","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xcba9, seq=3/768, ttl=64 (reply in 15464)"
"15464","4700.725317","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcba9, seq=3/768, ttl=255 (request in 15463)"
"15465","4700.733183","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xd0a9, seq=3/768, ttl=64 (reply in 15466)"
"15466","4700.733937","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd0a9, seq=3/768, ttl=255 (request in 15465)"
"15467","4700.737055","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xcda9, seq=3/768, ttl=64 (reply in 15468)"
"15468","4700.737810","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcda9, seq=3/768, ttl=255 (request in 15467)"
"15469","4700.747800","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xd1a9, seq=3/768, ttl=64 (reply in 15470)"
"15470","4700.748679","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd1a9, seq=3/768, ttl=255 (request in 15469)"
"15471","4701.727365","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xcba9, seq=4/1024, ttl=64 (reply in 15472)"
"15472","4701.728241","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcba9, seq=4/1024, ttl=255 (request in 15471)"
"15473","4701.735105","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xd0a9, seq=4/1024, ttl=64 (reply in 15474)"
"15474","4701.735985","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd0a9, seq=4/1024, ttl=255 (request in 15473)"
"15475","4701.737479","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xcda9, seq=4/1024, ttl=64 (reply in 15476)"
"15476","4701.738233","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xcda9, seq=4/1024, ttl=255 (request in 15475)"
"15477","4701.749722","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xd1a9, seq=4/1024, ttl=64 (reply in 15478)"
"15478","4701.750601","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xd1a9, seq=4/1024, ttl=255 (request in 15477)"
"15479","4721.901983","10.1.20.3","10.1.60.25","TCP","74","64857  >  60045 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1360 SACK_PERM=1 TSval=11707315 TSecr=34288188 WS=128"
"15480","4721.902983","10.1.60.25","10.1.20.3","TCP","60","60045  >  64857 [RST] Seq=1 Win=0 Len=0"
"15481","4723.604995","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xdda9, seq=0/0, ttl=64 (reply in 15482)"
"15482","4723.605873","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xdda9, seq=0/0, ttl=255 (request in 15481)"
"15483","4723.614114","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xe4a9, seq=0/0, ttl=64 (reply in 15484)"
"15484","4723.614992","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xe4a9, seq=0/0, ttl=255 (request in 15483)"
"15485","4723.623858","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xe7a9, seq=0/0, ttl=64 (reply in 15487)"
"15486","4723.624606","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xe8a9, seq=0/0, ttl=64 (reply in 15488)"
"15487","4723.624737","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xe7a9, seq=0/0, ttl=255 (request in 15485)"
"15488","4723.625361","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xe8a9, seq=0/0, ttl=255 (request in 15486)"
"15489","4724.607541","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xdda9, seq=1/256, ttl=64 (reply in 15490)"
"15490","4724.608545","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xdda9, seq=1/256, ttl=255 (request in 15489)"
"15491","4724.615286","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xe4a9, seq=1/256, ttl=64 (reply in 15492)"
